rector,"a clergyman who has the charge and cure of a parish , and has the tithes , etc"
redress,reparation
reduction,the act or process of reducing
refinement,"the act of refining , or the state of being refined"
reform,reformation
refreshment,"restoration of strength , spirit , vigor , or liveliness"
refuge,a device or contrivance
refusal,option
refusal,the choice of taking or refusing
register,a list or roll
register,"an official or formal enumeration , description , or record"
regulation,a governing direction
reign,sovereignty
reign,"the time during which a king , queen , or emperor possesses the supreme authority"
rein,"the strap of a bridle , fastened to the curb or snaffle on each side , by which the rider or driver governs the horse"
rejoicing,delight
rejoicing,occasion of joy
relation,account
relation,connection
relation,the being such and such with regard or respect to some other thing
relative,"one who , or that which , relates to , or is considered in its relation to , something else"
release,"discharge from obligation or responsibility , as from debt , penalty , or claim of any kind"
relief,a relay
relief,"the act of relieving , or the state of being relieved"
relief,"the removal , or partial removal , of any evil , or of anything oppressive or burdensome , by which some ease is obtained"
religion,a manifestation of piety
religion,a monastic or religious order subject to a regulated mode of life
religious,a nun
relish,a taste for
relish,enjoyable quality
relish,fondness
relish,liking
relish,quality
reluctance,aversion of mind
reluctance,the state or quality of being reluctant
reluctance,unwillingness
remain,a dead body
remainder,remnant
remainder,residue
remainder,"the quantity or sum that is left after subtraction , or after any deduction"
remedy,any medicine or application which puts an end to disease and restores health
remedy,"the legal means to recover a right , or to obtain redress for a wrong"
remembrance,recollection
remnant,a little bit
remnant,a small portion
remorse,pity
remorse,sympathetic sorrow
remorse,"the anguish , like gnawing pain , excited by a sense of guilt"
remove,a removal
renown,exalted reputation derived from the extensive praise of great achievements or accomplishments
renown,fame
rent,a separation
rent,"figuratively , a schism"
repair,supply of loss
repeat,"a mark , or series of dots , placed before and after , or often only at the end of , a passage to be repeated in performance"
repeat,"that is , the repetition of the engraved figure on a roller by which an impression is produced ( as in calico printing , etc"
repentance,sorrow for what one has done or omitted to do
repetition,reiteration of a note
repetition,"the act of repeating , singing , or playing , the same piece or part a second time"
report,relation
report,repute
repose,rest of mind
representative,"an agent , deputy , or substitute , who supplies the place of another , or others , being invested with his or their authority"
reproach,disgrace
reproduction,the act or process of reproducing
reproduction,the process by which plants and animals give rise to offspring
